node_id,timestamp,x,y
1,2020-06-25 20:27:34.645,1288,-142
1,2020-06-25 20:28:22.645,1262,-146
1,2020-06-25 20:28:51.645,1292,-146
1,2020-06-25 20:29:01.645,1261,-153
1,2020-06-25 20:29:40.645,1262,-149
1,2020-06-25 20:30:23.645,1282,-142
1,2020-06-25 20:30:42.645,1299,-149
1,2020-06-25 20:30:57.645,1283,-143
1,2020-06-25 20:30:58.645,1288,-156
1,2020-06-25 20:30:59.645,1266,-156
1,2020-06-25 20:31:10.645,1296,-137
1,2020-06-25 20:31:29.645,1293,-152
1,2020-06-25 20:31:38.645,1295,-153
1,2020-06-25 20:32:08.645,1293,-158
1,2020-06-25 20:33:15.645,1283,-165
1,2020-06-25 20:34:32.645,1278,-161
1,2020-06-25 20:34:42.645,1288,-183
1,2020-06-25 20:35:01.645,1280,-158
1,2020-06-25 20:35:11.645,1289,-174
1,2020-06-25 20:35:21.645,1289,-169
1,2020-06-25 20:35:39.645,1290,-138
1,2020-06-25 20:35:49.645,1281,-159
1,2020-06-25 20:35:58.645,1286,-156
1,2020-06-25 20:36:08.645,1281,-143
1,2020-06-25 20:36:56.645,1300,-169
1,2020-06-25 20:37:06.645,1272,-156
1,2020-06-25 20:37:15.645,1295,-163
1,2020-06-25 20:37:25.645,1270,-131
1,2020-06-25 20:37:44.645,1289,-149
1,2020-06-25 20:37:54.645,1290,-137
1,2020-06-25 20:38:03.645,1293,-142
1,2020-06-25 20:38:07.645,1261,-154
1,2020-06-25 20:38:08.645,1457,42
1,2020-06-25 20:38:09.645,1270,-153
1,2020-06-25 20:38:19.645,1320,-149
1,2020-06-25 20:38:38.645,1308,-127
1,2020-06-25 20:38:48.645,1272,-127
1,2020-06-25 20:38:57.645,1315,-141
1,2020-06-25 20:39:07.645,1290,-166
1,2020-06-25 20:39:26.645,1297,-139
1,2020-06-25 20:39:46.645,1312,-144
1,2020-06-25 20:39:55.645,1305,-137
1,2020-06-25 20:40:15.645,1281,-161
1,2020-06-25 20:40:22.645,1218,-179
1,2020-06-25 20:40:23.645,1253,-143
1,2020-06-25 20:40:24.645,1340,-16
1,2020-06-25 20:40:34.645,1287,-153
1,2020-06-25 20:41:42.645,1304,-125
1,2020-06-25 20:41:51.645,1261,-120
1,2020-06-25 20:42:01.645,1291,-146
1,2020-06-25 20:42:11.645,1259,-160
1,2020-06-25 20:42:21.645,1253,-162
1,2020-06-25 20:42:31.645,1276,-147
1,2020-06-25 20:42:40.645,1272,-143
1,2020-06-25 20:42:59.645,1273,-131
1,2020-06-25 20:43:09.645,1282,-140
1,2020-06-25 20:43:18.645,1220,-255
1,2020-06-25 20:43:28.645,1221,-90
1,2020-06-25 20:43:47.645,1255,-146
1,2020-06-25 20:43:57.645,1291,-167
1,2020-06-25 20:44:16.645,1295,-148
1,2020-06-25 20:44:26.645,1281,-163
1,2020-06-25 20:44:36.645,1298,-154
1,2020-06-25 20:44:45.645,1273,-159
1,2020-06-25 20:45:04.645,1298,-147
1,2020-06-25 20:45:43.645,1287,-142
1,2020-06-25 20:45:53.645,1288,-149
1,2020-06-25 20:46:02.645,1284,-147
1,2020-06-25 20:46:12.645,1270,-165
1,2020-06-25 20:46:21.645,1298,-152
1,2020-06-25 20:46:40.645,1293,-152
1,2020-06-25 20:46:50.645,1297,-156
1,2020-06-25 20:47:29.645,1287,-157
1,2020-06-25 20:47:38.645,1271,-165
1,2020-06-25 20:48:08.645,1303,-154
1,2020-06-25 20:48:17.645,1302,-167
1,2020-06-25 20:48:27.645,1270,-158
1,2020-06-25 20:48:45.645,1298,-133
1,2020-06-25 20:48:55.645,1287,-148
1,2020-06-25 20:49:14.645,1279,-165
1,2020-06-25 20:49:24.645,1398,-31
1,2020-06-25 20:49:34.645,1321,-127
1,2020-06-25 20:49:43.645,1220,-276
1,2020-06-25 20:49:53.645,1299,-137
1,2020-06-25 20:50:03.645,1284,-143
1,2020-06-25 20:50:22.645,1288,-147
1,2020-06-25 20:50:59.645,1245,-123
1,2020-06-25 20:51:02.645,1234,-110
1,2020-06-25 20:51:12.645,1270,-134
1,2020-06-25 20:51:22.645,1219,-265
1,2020-06-25 20:51:41.645,1286,-146
1,2020-06-25 20:51:51.644,1205,-303
1,2020-06-25 20:52:01.645,1188,-332
1,2020-06-25 20:52:39.645,1287,-143
1,2020-06-25 20:52:49.645,1309,-139
1,2020-06-25 20:53:18.645,1287,-144
1,2020-06-25 20:53:37.645,1271,-155
1,2020-06-25 20:54:06.645,1259,-160
1,2020-06-25 20:54:15.645,1297,-147
1,2020-06-25 20:54:26.645,1404,-361
1,2020-06-25 20:54:26.645,1407,-366
1,2020-06-26 08:06:42.646,2786,-325
1,2020-06-26 08:06:44.646,2933,-244
1,2020-06-26 08:06:45.647,2882,-230
1,2020-06-26 08:06:47.646,2882,-159
1,2020-06-26 08:06:47.646,2864,-161
1,2020-06-26 08:06:49.647,2869,-27
1,2020-06-26 08:06:50.647,2860,44
1,2020-06-26 08:06:52.646,2955,40
1,2020-06-26 08:06:53.647,2964,34
1,2020-06-26 08:06:57.647,3244,698
1,2020-06-26 08:53:11.645,1483,-95
1,2020-06-26 08:53:21.645,1483,-96
1,2020-06-26 08:53:31.645,1487,-97
1,2020-06-26 08:53:40.645,1480,-123
1,2020-06-26 08:53:50.645,1491,-115
1,2020-06-26 08:53:59.645,1468,-111
1,2020-06-26 08:54:09.645,1487,-109
1,2020-06-26 08:54:19.645,1478,-110
1,2020-06-26 08:54:28.645,1491,-103
1,2020-06-26 08:54:38.645,1481,-105
1,2020-06-26 08:54:47.645,1560,-75
1,2020-06-26 08:54:57.645,1461,-109
1,2020-06-26 08:55:16.645,1471,-122
1,2020-06-26 08:55:26.645,1468,-107
1,2020-06-26 08:55:36.645,1477,-117
1,2020-06-26 08:55:46.645,1474,-100
1,2020-06-26 08:55:55.645,1480,-111
1,2020-06-26 08:56:15.645,1470,-120
1,2020-06-26 08:56:33.645,1475,-126
1,2020-06-26 08:56:43.645,1496,-96
1,2020-06-26 08:56:53.645,1477,-114
1,2020-06-26 08:57:02.645,1487,-115
1,2020-06-26 08:57:21.645,1477,-113
1,2020-06-26 08:57:31.645,1476,-114
1,2020-06-26 08:57:41.645,1468,-110
1,2020-06-26 08:57:50.645,1479,-93
1,2020-06-26 08:58:00.645,1486,-110
1,2020-06-26 08:58:19.645,1470,-122
1,2020-06-26 08:58:29.645,1496,-119
1,2020-06-26 08:58:39.645,1485,-119
1,2020-06-26 08:58:49.645,1486,-135
1,2020-06-26 08:58:58.645,1462,-125
1,2020-06-26 08:59:17.645,1476,-119
1,2020-06-26 08:59:27.645,1489,-106
1,2020-06-26 08:59:36.645,1492,-101
1,2020-06-26 08:59:46.645,1487,-100
1,2020-06-26 08:59:56.645,1507,-104
1,2020-06-26 09:00:06.645,1486,-151
1,2020-06-26 09:00:24.645,1480,-108
1,2020-06-26 09:00:34.645,1487,-89
1,2020-06-26 09:00:44.645,1505,-96
1,2020-06-26 09:01:03.645,1509,-114
1,2020-06-26 09:01:13.645,1493,-114
1,2020-06-26 09:01:22.645,1461,-99
1,2020-06-26 09:01:32.645,1487,-98
1,2020-06-26 09:01:42.645,1492,-109
1,2020-06-26 09:01:52.645,1482,-102
1,2020-06-26 09:02:01.645,1482,-104
1,2020-06-26 09:02:11.645,1463,-125
1,2020-06-26 09:02:30.645,1497,-111
1,2020-06-26 09:02:40.645,1493,-109
1,2020-06-26 09:02:49.645,1476,-120
1,2020-06-26 09:02:59.645,1484,-113
1,2020-06-26 09:03:08.645,1477,-113
1,2020-06-26 09:03:18.645,1483,-111
1,2020-06-26 09:03:27.645,1485,-106
1,2020-06-26 09:03:37.645,1484,-106
1,2020-06-26 09:03:47.645,1494,-96
1,2020-06-26 09:03:57.645,1485,-100
1,2020-06-26 09:04:06.645,1475,-92
1,2020-06-26 09:04:25.645,1422,-121
1,2020-06-26 09:04:54.645,1475,-110
1,2020-06-26 09:05:04.645,1481,-100
1,2020-06-26 09:05:14.645,1479,-110
1,2020-06-26 09:05:33.645,1486,-124
1,2020-06-26 09:05:43.645,1469,-118
1,2020-06-26 09:05:52.645,1485,-102
1,2020-06-26 09:06:02.645,1489,-97
1,2020-06-26 09:06:11.645,1490,-116
1,2020-06-26 09:06:49.645,1473,-139
1,2020-06-26 09:06:59.645,1497,-115
1,2020-06-26 09:07:08.645,1471,-121
1,2020-06-26 09:07:17.645,1467,-116
1,2020-06-26 09:07:27.645,1474,-100
1,2020-06-26 09:07:37.645,1473,-111
1,2020-06-26 09:08:06.645,1498,-103
1,2020-06-26 09:08:16.645,1494,-115
1,2020-06-26 09:08:26.645,1492,-106
1,2020-06-26 09:08:35.645,1480,-111
1,2020-06-26 09:08:45.645,1495,-106
1,2020-06-26 09:08:54.645,1496,-110
1,2020-06-26 09:09:04.645,1477,-86
1,2020-06-26 09:09:14.645,1479,-98
1,2020-06-26 09:09:24.645,1500,-97
1,2020-06-26 09:09:33.645,1609,-163
1,2020-06-26 09:09:43.645,1485,-99
1,2020-06-26 09:09:53.645,1486,-109
1,2020-06-26 09:10:03.645,1466,-121
1,2020-06-26 09:10:12.645,1516,-90
1,2020-06-26 09:10:22.645,1482,-109
1,2020-06-26 09:10:31.645,1466,-128
1,2020-06-26 09:10:41.645,1436,-109
1,2020-06-26 09:10:51.645,1472,-118
1,2020-06-26 09:11:00.645,1484,-115
1,2020-06-26 09:11:10.645,1472,-110
1,2020-06-26 09:11:19.645,1474,-103
1,2020-06-26 09:11:29.645,1460,-120
1,2020-06-26 09:11:38.645,1487,-104
1,2020-06-26 09:11:48.645,1469,-128
1,2020-06-26 09:11:57.645,1483,-109
1,2020-06-26 09:12:07.645,1500,-94
1,2020-06-26 09:12:16.645,1470,-103
1,2020-06-26 09:12:26.645,1472,-106
1,2020-06-26 09:12:45.645,1489,-93
1,2020-06-26 09:13:04.645,1482,-87
1,2020-06-26 09:13:14.645,1477,-101
1,2020-06-26 09:13:24.645,1476,-126
1,2020-06-26 09:13:34.645,1496,-96
1,2020-06-26 09:13:44.645,1463,-119
1,2020-06-26 09:13:53.645,1478,-101
1,2020-06-26 09:14:03.645,1473,-114
1,2020-06-26 09:14:13.645,1482,-101
1,2020-06-26 09:14:23.645,1489,-105
1,2020-06-26 09:14:32.645,1482,-95
1,2020-06-26 09:14:42.645,1471,-111
1,2020-06-26 09:14:51.645,1480,-102
1,2020-06-26 09:15:20.645,1487,-90
1,2020-06-26 09:15:39.645,1484,-105
1,2020-06-26 09:15:49.645,1485,-100
1,2020-06-26 09:15:59.645,1499,-87
1,2020-06-26 09:16:18.645,1484,-101
1,2020-06-26 09:16:28.645,1480,-122
1,2020-06-26 09:16:37.645,1475,-125
1,2020-06-26 09:16:56.645,1501,-104
1,2020-06-26 09:17:15.645,1466,-109
1,2020-06-26 09:17:25.645,1492,-99
1,2020-06-26 09:17:34.645,1480,-127
1,2020-06-26 09:17:44.645,1491,-104
1,2020-06-26 09:17:53.645,1495,-114
1,2020-06-26 09:18:03.645,1489,-97
1,2020-06-26 09:18:13.645,1479,-109
1,2020-06-26 09:18:32.645,1471,-95
1,2020-06-26 09:18:42.645,1488,-120
1,2020-06-26 09:18:52.645,1484,-117
1,2020-06-26 09:19:01.645,1485,-112
1,2020-06-26 09:19:11.645,1482,-136
1,2020-06-26 09:19:21.645,1498,-116
1,2020-06-26 09:19:30.645,1479,-106
1,2020-06-26 09:19:40.645,1477,-123
1,2020-06-26 09:19:50.645,1487,-113
1,2020-06-26 09:19:59.645,1493,-90
1,2020-06-26 09:20:09.645,1495,-109
1,2020-06-26 09:20:19.645,1489,-109
1,2020-06-26 09:20:28.645,1478,-101
1,2020-06-26 09:20:38.645,1478,-92
1,2020-06-26 09:20:48.645,1471,-118
1,2020-06-26 09:20:58.645,1471,-116
1,2020-06-26 09:21:07.645,1481,-115
1,2020-06-26 09:21:17.645,1483,-97
1,2020-06-26 09:21:27.644,1494,-103
1,2020-06-26 09:21:36.645,1486,-111
1,2020-06-26 09:21:46.645,1481,-126
1,2020-06-26 09:21:55.645,1482,-105
1,2020-06-26 09:22:05.645,1493,-98
1,2020-06-26 09:22:34.645,1485,-113
1,2020-06-26 09:22:44.645,1486,-108
1,2020-06-26 09:22:53.645,1483,-101
1,2020-06-26 09:23:03.645,1483,-122
1,2020-06-26 09:23:12.645,1524,-84
1,2020-06-26 09:23:22.645,1492,-109
1,2020-06-26 09:23:31.645,1471,-119
1,2020-06-26 09:23:41.645,1487,-99
1,2020-06-26 09:23:51.645,1486,-113
1,2020-06-26 09:24:00.645,1472,-105
1,2020-06-26 09:24:10.645,1468,-119
1,2020-06-26 09:24:19.645,1487,-97
1,2020-06-26 09:24:29.645,1480,-117
1,2020-06-26 09:24:38.645,1483,-99
1,2020-06-26 09:25:06.645,1500,-103
1,2020-06-26 09:25:26.645,1502,-115
1,2020-06-26 09:25:36.645,1477,-97
1,2020-06-26 09:25:45.645,1481,-108
1,2020-06-26 09:25:55.645,1480,-103
1,2020-06-26 09:26:04.645,1476,-127
1,2020-06-26 09:26:14.645,1484,-104
1,2020-06-26 09:26:24.645,1465,-123
1,2020-06-26 09:26:43.645,1489,-94
1,2020-06-26 09:26:53.645,1479,-94
1,2020-06-26 09:27:02.645,1479,-104
1,2020-06-26 09:27:12.645,1480,-116
1,2020-06-26 09:27:21.645,1484,-117
1,2020-06-26 09:27:31.644,1471,-105
1,2020-06-26 09:27:40.645,1476,-128
1,2020-06-26 09:27:50.645,1476,-114
1,2020-06-26 09:28:00.645,1486,-105
1,2020-06-26 09:28:10.645,1473,-119
1,2020-06-26 09:28:19.645,1486,-112
1,2020-06-26 09:28:29.645,1483,-103
1,2020-06-26 09:28:38.645,1487,-109
1,2020-06-26 09:28:58.645,1484,-107
1,2020-06-26 09:29:07.645,1487,-90
1,2020-06-26 09:29:17.645,1488,-101
1,2020-06-26 09:29:36.645,1477,-110
1,2020-06-26 09:29:46.645,1490,-109
1,2020-06-26 09:29:56.645,1475,-114
1,2020-06-26 09:30:15.645,1492,-109
1,2020-06-26 09:30:25.645,1486,-122
1,2020-06-26 09:30:34.645,1492,-104
1,2020-06-26 09:30:44.645,1475,-117
1,2020-06-26 09:31:03.645,1480,-131
1,2020-06-26 09:31:13.645,1475,-114
1,2020-06-26 09:31:23.645,1505,-101
1,2020-06-26 09:31:32.645,1458,-122
1,2020-06-26 09:31:42.645,1485,-112
1,2020-06-26 09:31:52.645,1474,-117
1,2020-06-26 09:32:02.645,1486,-114
1,2020-06-26 09:32:21.645,1478,-114
1,2020-06-26 09:32:31.645,1437,-123
1,2020-06-26 09:32:40.645,1481,-114
1,2020-06-26 09:32:50.645,1470,-110
1,2020-06-26 09:33:00.645,1526,-92
1,2020-06-26 09:33:09.645,1495,-115
1,2020-06-26 09:33:19.645,1481,-113
1,2020-06-26 09:33:29.645,1470,-120
1,2020-06-26 09:33:38.645,1484,-103
1,2020-06-26 09:33:48.645,1478,-97
1,2020-06-26 09:33:57.645,1472,-104
1,2020-06-26 09:34:07.645,1498,-113
1,2020-06-26 09:34:26.645,1467,-120
1,2020-06-26 09:34:36.645,1462,-119
1,2020-06-26 09:34:46.645,1473,-105
1,2020-06-26 09:34:56.645,1450,-118
1,2020-06-26 09:35:05.645,1458,-109
1,2020-06-26 09:35:15.645,1482,-119
1,2020-06-26 09:35:24.645,1484,-105
1,2020-06-26 09:35:34.645,1466,-122
1,2020-06-26 09:35:44.645,1482,-115
1,2020-06-26 09:35:53.645,1493,-98
1,2020-06-26 09:36:03.645,1484,-120
1,2020-06-26 09:36:22.645,1687,-589
1,2020-06-26 09:36:32.645,1740,-693
1,2020-06-26 09:36:41.645,1491,-106
1,2020-06-26 09:36:51.645,1478,-104
1,2020-06-26 09:37:01.645,1488,-88
1,2020-06-26 09:37:10.645,1472,-121
1,2020-06-26 09:37:30.645,1473,-118
1,2020-06-26 09:37:39.645,1494,-109
1,2020-06-26 09:37:49.645,1481,-120
1,2020-06-26 09:37:58.645,1478,-102
1,2020-06-26 09:38:08.645,1507,-107
1,2020-06-26 09:38:18.645,1469,-110
1,2020-06-26 09:38:27.645,1488,-108
1,2020-06-26 09:38:37.645,1486,-114
1,2020-06-26 09:38:46.645,1462,-121
1,2020-06-26 09:38:56.645,1473,-103
1,2020-06-26 09:39:15.645,1510,-93
1,2020-06-26 09:39:25.645,1490,-111
1,2020-06-26 09:39:35.645,1464,-108
1,2020-06-26 09:39:44.645,1481,-107
1,2020-06-26 09:39:54.645,1466,-126
1,2020-06-26 09:40:03.645,1479,-105
1,2020-06-26 09:40:13.645,1480,-110
1,2020-06-26 09:40:22.645,1468,-116
1,2020-06-26 09:40:32.645,1480,-111
1,2020-06-26 09:40:42.645,1479,-101
1,2020-06-26 09:40:51.645,1471,-110
1,2020-06-26 09:41:11.645,1494,-104
1,2020-06-26 09:41:30.645,1439,-116
1,2020-06-26 09:41:40.645,1458,-114
1,2020-06-26 09:41:49.645,1477,-107
1,2020-06-26 09:41:59.645,1494,-106
1,2020-06-26 09:42:08.645,1478,-104
1,2020-06-26 09:42:18.645,1478,-104
1,2020-06-26 09:42:27.645,1471,-121
1,2020-06-26 09:42:37.645,1481,-118
1,2020-06-26 09:42:47.645,1493,-110
1,2020-06-26 09:42:56.645,1470,-117
1,2020-06-26 09:43:06.645,1501,-90
1,2020-06-26 09:43:16.645,1485,-104
1,2020-06-26 09:43:25.645,1471,-116
1,2020-06-26 09:43:35.645,1459,-116
1,2020-06-26 09:43:45.644,1470,-122
1,2020-06-26 09:43:54.645,1491,-115
1,2020-06-26 09:44:04.645,1473,-122
1,2020-06-26 09:44:13.645,1472,-103
1,2020-06-26 09:44:23.645,1474,-131
1,2020-06-26 09:44:32.645,1635,-76
1,2020-06-26 09:44:42.645,1493,-85
1,2020-06-26 09:45:01.645,1476,-119
1,2020-06-26 09:45:10.645,1482,-110
1,2020-06-26 09:45:20.645,1486,-96
1,2020-06-26 09:45:30.645,1484,-126
1,2020-06-26 09:45:39.645,1476,-115
1,2020-06-26 09:45:49.645,1491,-106
1,2020-06-26 09:46:08.645,1486,-103
1,2020-06-26 09:46:18.645,1495,-81
1,2020-06-26 09:46:28.645,1477,-120
1,2020-06-26 09:46:37.645,1480,-116
1,2020-06-26 09:46:47.645,1480,-109
1,2020-06-26 09:46:57.645,1498,-116
1,2020-06-26 09:47:07.645,1480,-97
1,2020-06-26 09:47:16.645,1478,-115
1,2020-06-26 09:47:26.645,1483,-120
1,2020-06-26 09:47:36.645,1488,-114
1,2020-06-26 09:47:45.645,1468,-121
1,2020-06-26 09:47:55.645,1478,-102
1,2020-06-26 09:48:04.645,1469,-115
1,2020-06-26 09:48:14.645,1448,-111
1,2020-06-26 09:48:23.645,1440,-108
1,2020-06-26 09:48:33.645,1491,-111
1,2020-06-26 09:48:43.645,1480,-118
1,2020-06-26 09:49:02.645,1469,-124
1,2020-06-26 09:49:12.645,1532,-73
1,2020-06-26 09:49:21.645,1468,-115
1,2020-06-26 09:49:31.645,1475,-113
1,2020-06-26 09:49:41.645,1490,-121
1,2020-06-26 09:49:51.645,1475,-112
1,2020-06-26 09:50:00.645,1488,-104
1,2020-06-26 09:50:10.645,1494,-119
1,2020-06-26 09:50:29.645,1485,-115
1,2020-06-26 09:50:39.645,1479,-105
1,2020-06-26 09:50:49.645,1472,-132
1,2020-06-26 09:50:58.645,1475,-123
1,2020-06-26 09:51:08.645,1472,-116
1,2020-06-26 09:51:18.645,1494,-131
1,2020-06-26 09:51:27.645,1465,-109
1,2020-06-26 09:51:37.645,1470,-113
1,2020-06-26 09:51:47.645,1463,-103
1,2020-06-26 09:51:57.645,1753,-580
1,2020-06-26 09:52:06.645,1481,-112
1,2020-06-26 09:52:16.645,1479,-122
1,2020-06-26 09:52:26.645,1489,-113
1,2020-06-26 09:52:36.645,1484,-123
1,2020-06-26 09:52:45.645,1473,-123
1,2020-06-26 09:52:55.645,1466,-91
1,2020-06-26 09:53:04.645,1484,-120
1,2020-06-26 09:53:14.645,1478,-124
1,2020-06-26 09:53:23.645,1477,-118
1,2020-06-26 09:53:33.645,1482,-108
1,2020-06-26 09:53:42.645,1497,-108
1,2020-06-26 09:53:51.645,1480,-110
1,2020-06-26 09:54:01.645,1483,-128
1,2020-06-26 09:54:11.645,1489,-112
1,2020-06-26 09:54:30.645,1480,-107
1,2020-06-26 09:54:40.645,1471,-123
1,2020-06-26 09:54:49.645,1481,-126
1,2020-06-26 09:54:59.645,1489,-128
1,2020-06-26 09:55:08.645,1482,-127
1,2020-06-26 09:55:17.645,1481,-133
1,2020-06-26 09:55:27.645,1479,-115
1,2020-06-26 09:55:37.645,1476,-112
1,2020-06-26 09:55:47.645,1483,-131
1,2020-06-26 09:55:56.645,1489,-124
1,2020-06-26 09:56:06.645,1616,-7
1,2020-06-26 09:56:16.645,1462,-119
1,2020-06-26 09:56:25.645,1478,-120
1,2020-06-26 09:56:44.645,1510,-100
1,2020-06-26 09:57:03.645,1472,-121
1,2020-06-26 09:57:13.645,1527,-86
1,2020-06-26 09:57:22.645,1481,-124
1,2020-06-26 09:57:32.645,1485,-131
1,2020-06-26 09:57:41.645,1480,-124
1,2020-06-26 09:57:51.645,1477,-125
1,2020-06-26 09:58:01.645,1482,-126
1,2020-06-26 09:58:10.645,1498,-116
1,2020-06-26 09:58:20.645,1478,-129
1,2020-06-26 09:58:29.645,1483,-134
1,2020-06-26 09:58:39.645,1470,-115
1,2020-06-26 09:58:49.645,1480,-104
1,2020-06-26 09:58:58.645,1487,-110
1,2020-06-26 09:59:08.645,1483,-107
1,2020-06-26 09:59:18.645,1482,-127
1,2020-06-26 09:59:27.645,1479,-119
1,2020-06-26 09:59:37.645,1472,-115
1,2020-06-26 09:59:47.645,1479,-104
1,2020-06-26 09:59:56.645,1512,-115
1,2020-06-26 10:00:06.645,1470,-112
1,2020-06-26 10:00:15.645,1489,-119
1,2020-06-26 10:00:25.645,1481,-113
1,2020-06-26 10:00:34.645,1490,-107
1,2020-06-26 10:00:44.645,1474,-122
1,2020-06-26 10:00:53.645,1466,-119
1,2020-06-26 10:01:03.645,1464,-123
1,2020-06-26 10:01:13.645,1475,-120
1,2020-06-26 10:01:32.645,1480,-105
1,2020-06-26 10:01:42.645,1493,-121
1,2020-06-26 10:01:51.645,1497,-127
1,2020-06-26 10:02:01.645,1470,-122
1,2020-06-26 10:02:10.645,1479,-100
1,2020-06-26 10:02:20.645,1469,-123
1,2020-06-26 10:02:29.645,1477,-133
1,2020-06-26 10:02:39.645,1470,-116
1,2020-06-26 10:02:49.645,1478,-114
1,2020-06-26 10:02:50.645,1476,-113
1,2020-06-26 10:02:51.645,1469,-117
1,2020-06-26 10:02:53.645,1474,-120
1,2020-06-26 10:03:02.645,1493,-101
1,2020-06-26 10:03:12.645,1478,-113
1,2020-06-26 10:03:21.645,1476,-121
1,2020-06-26 10:03:31.645,1489,-112
1,2020-06-26 10:03:41.645,1482,-114
1,2020-06-26 10:03:51.645,1470,-120
1,2020-06-26 10:04:10.645,1488,-113
1,2020-06-26 10:04:19.645,1478,-117
1,2020-06-26 10:04:29.645,1484,-93
1,2020-06-26 10:04:38.645,1487,-116
1,2020-06-26 10:04:48.645,1479,-123
1,2020-06-26 10:04:57.645,1466,-104
1,2020-06-26 10:05:07.645,1467,-120
1,2020-06-26 10:05:17.644,1470,-120
1,2020-06-26 10:05:26.645,1548,-78
1,2020-06-26 10:05:36.645,1471,-104
1,2020-06-26 10:05:56.645,1477,-114
1,2020-06-26 10:06:05.645,1478,-91
1,2020-06-26 10:06:15.645,1483,-100
1,2020-06-26 10:06:25.645,1477,-117
1,2020-06-26 10:06:35.645,1494,-105
1,2020-06-26 10:06:44.645,1479,-111
1,2020-06-26 10:06:54.645,1486,-105
1,2020-06-26 10:07:04.645,1491,-119
1,2020-06-26 10:07:14.645,1478,-113
1,2020-06-26 10:07:23.647,1497,-100
1,2020-06-26 10:07:42.645,1478,-89
1,2020-06-26 10:07:52.645,1485,-115
1,2020-06-26 10:08:02.645,1477,-122
1,2020-06-26 10:08:12.645,1486,-115
1,2020-06-26 10:08:21.645,1473,-104
1,2020-06-26 10:08:31.645,1468,-107
1,2020-06-26 10:08:41.645,1497,-119
1,2020-06-26 10:08:50.645,1484,-109
1,2020-06-26 10:09:00.645,1479,-122
1,2020-06-26 10:09:10.645,1478,-109
1,2020-06-26 10:09:19.645,1478,-101
1,2020-06-26 10:09:29.645,1487,-104
1,2020-06-26 10:09:38.645,1468,-121
1,2020-06-26 10:09:57.645,1488,-115
1,2020-06-26 10:10:07.645,1477,-120
1,2020-06-26 10:10:17.645,1469,-134
1,2020-06-26 10:10:27.645,1471,-130
1,2020-06-26 10:10:36.645,1466,-116
1,2020-06-26 10:10:46.645,1480,-122
1,2020-06-26 10:10:55.645,1479,-113
1,2020-06-26 10:11:05.645,1469,-124
1,2020-06-26 10:11:14.645,1480,-116
1,2020-06-26 10:11:24.645,1530,-260
1,2020-06-26 10:11:33.645,1482,-111
1,2020-06-26 10:11:43.645,1480,-102
1,2020-06-26 10:11:53.644,1485,-107
1,2020-06-26 10:12:12.645,1472,-104
1,2020-06-26 10:12:21.645,1480,-112
1,2020-06-26 10:12:31.645,1477,-135
1,2020-06-26 10:12:40.645,1479,-115
1,2020-06-26 10:12:59.645,1467,-116
1,2020-06-26 10:13:09.645,1471,-95
1,2020-06-26 10:13:18.645,1483,-120
1,2020-06-26 10:13:28.645,1500,-102
1,2020-06-26 10:13:38.645,1475,-106
1,2020-06-26 10:13:47.645,1483,-85
1,2020-06-26 10:13:57.645,1482,-114
1,2020-06-26 10:14:16.645,1481,-116
1,2020-06-26 10:14:26.645,1474,-112
1,2020-06-26 10:14:36.645,1495,-115
1,2020-06-26 10:14:45.645,1480,-116
1,2020-06-26 10:14:55.645,1487,-112
1,2020-06-26 10:15:04.645,1481,-113
1,2020-06-26 10:15:13.645,1476,-116
1,2020-06-26 10:15:23.645,1481,-102
1,2020-06-26 10:15:33.645,1475,-123
1,2020-06-26 10:15:42.645,1482,-104
1,2020-06-26 10:15:52.645,1474,-108
1,2020-06-26 10:16:02.645,1484,-109
1,2020-06-26 10:16:12.645,1479,-121
1,2020-06-26 10:16:21.646,1484,-117
1,2020-06-26 10:16:31.645,1475,-121
1,2020-06-26 10:16:40.645,1515,-123
1,2020-06-26 10:16:50.645,1476,-103
1,2020-06-26 10:17:00.645,1487,-110
1,2020-06-26 10:17:10.645,1482,-128
1,2020-06-26 10:17:19.645,1479,-102
1,2020-06-26 10:17:29.645,1486,-125
1,2020-06-26 10:17:39.645,1474,-126
1,2020-06-26 10:17:58.645,1468,-99
1,2020-06-26 10:18:08.645,1472,-116
1,2020-06-26 10:18:18.645,1471,-119
1,2020-06-26 10:18:27.645,1473,-123
1,2020-06-26 10:18:37.645,1488,-114
1,2020-06-26 10:18:46.645,1478,-104
1,2020-06-26 10:18:56.645,1478,-101
1,2020-06-26 10:19:06.645,1481,-108
1,2020-06-26 10:19:26.645,1493,-98
1,2020-06-26 10:19:35.645,1488,-103
1,2020-06-26 10:19:54.645,1490,-108
1,2020-06-26 10:20:04.645,1480,-103
1,2020-06-26 10:20:13.645,1481,-107
1,2020-06-26 10:20:23.645,1509,-93
1,2020-06-26 10:20:33.645,1477,-95
1,2020-06-26 10:20:42.645,1479,-117
1,2020-06-26 10:20:52.645,1494,-102
1,2020-06-26 10:21:02.645,1495,-104
1,2020-06-26 10:21:11.645,1491,-102
1,2020-06-26 10:21:21.645,1476,-110
1,2020-06-26 10:21:40.645,1494,-113
1,2020-06-26 10:22:00.645,1473,-114
1,2020-06-26 10:22:09.645,1485,-109
1,2020-06-26 10:22:19.645,1471,-127
