node_id,timestamp,x,y,x_grid,y_grid,grid_id,dayofweek
1,2027-06-20 21:04:00,2911,133,38,19,988,6
1,2027-06-20 21:04:00,2895,193,38,19,988,6
1,2027-06-20 21:04:00,2904,204,38,19,988,6
1,2027-06-20 21:04:00,2867,319,38,20,1038,6
1,2027-06-20 21:04:00,2848,330,38,20,1038,6
1,2027-06-20 21:04:00,2859,390,38,21,1088,6
1,2027-06-20 21:04:00,2813,430,37,21,1087,6
1,2027-06-20 21:04:00,2867,551,38,22,1138,6
1,2027-06-20 21:04:00,2865,571,38,23,1188,6
1,2027-06-20 21:04:00,2903,630,38,23,1188,6
1,2027-06-20 21:04:00,2885,636,38,23,1188,6
1,2027-06-20 21:04:00,2899,717,38,24,1238,6
1,2027-06-20 21:04:00,2897,789,38,25,1288,6
1,2027-06-20 21:04:00,3008,761,39,24,1239,6
1,2027-06-20 21:04:00,3099,742,40,24,1240,6
1,2027-06-20 21:04:00,3084,742,40,24,1240,6
1,2027-06-20 21:04:00,3105,755,40,24,1240,6
1,2027-06-20 21:04:00,3204,667,41,23,1191,6
1,2027-06-20 21:04:00,3519,690,45,24,1245,6
1,2027-06-20 21:04:00,3232,813,42,25,1292,6
1,2027-06-20 21:04:00,3255,767,42,24,1242,6
1,2027-06-20 21:04:00,3253,784,42,25,1292,6
1,2027-06-20 21:04:00,3248,754,42,24,1242,6
1,2027-06-20 21:04:00,3235,773,42,24,1242,6
1,2027-06-20 21:04:00,3236,840,42,25,1292,6
1,2027-06-20 21:04:00,3050,751,40,24,1240,6
1,2027-06-20 21:04:00,3116,837,41,25,1291,6
1,2027-06-20 21:04:00,3130,814,41,25,1291,6
1,2027-06-20 21:04:00,3068,729,40,24,1240,6
1,2027-06-20 21:04:00,3110,711,40,24,1240,6
1,2027-06-20 21:04:00,3081,714,40,24,1240,6
1,2027-06-20 21:04:00,3122,722,41,24,1241,6
1,2027-06-20 21:04:00,3137,727,41,24,1241,6
1,2027-06-20 21:04:00,3129,720,41,24,1241,6
1,2027-06-20 21:04:00,3045,661,40,23,1190,6
1,2027-06-20 21:04:00,3024,735,40,24,1240,6
1,2027-06-20 21:04:00,3070,740,40,24,1240,6
1,2027-06-20 21:04:00,3053,736,40,24,1240,6
1,2027-06-20 21:04:00,3056,727,40,24,1240,6
1,2027-06-20 21:04:00,3036,732,40,24,1240,6
1,2027-06-20 21:04:00,3041,731,40,24,1240,6
1,2027-06-20 21:04:00,3045,739,40,24,1240,6
1,2027-06-20 21:04:00,3061,764,40,24,1240,6
1,2027-06-20 21:04:00,3045,751,40,24,1240,6
1,2027-06-20 21:05:00,3051,763,40,24,1240,6
1,2027-06-20 21:05:00,3038,738,40,24,1240,6
1,2027-06-20 21:05:00,3064,739,40,24,1240,6
1,2027-06-20 21:05:00,3018,774,39,24,1239,6
1,2027-06-20 21:05:00,2886,643,38,23,1188,6
1,2027-06-20 21:05:00,3017,768,39,24,1239,6
1,2027-06-20 21:05:00,3062,836,40,25,1290,6
1,2027-06-20 21:05:00,3018,818,39,25,1289,6
1,2027-06-20 21:05:00,2992,771,39,24,1239,6
1,2027-06-20 21:05:00,3018,941,39,26,1339,6
1,2027-06-20 21:05:00,2984,784,39,25,1289,6
1,2027-06-20 21:05:00,2978,788,39,25,1289,6
1,2027-06-20 21:05:00,2995,807,39,25,1289,6
1,2027-06-20 21:05:00,2983,774,39,24,1239,6
1,2027-06-20 21:05:00,2985,780,39,24,1239,6
1,2027-06-20 21:05:00,2978,775,39,24,1239,6
1,2027-06-20 21:05:00,2978,778,39,24,1239,6
1,2027-06-20 21:05:00,2976,775,39,24,1239,6
1,2027-06-20 21:05:00,2986,781,39,24,1239,6
1,2027-06-20 21:05:00,3004,836,39,25,1289,6
1,2027-06-20 21:05:00,2982,770,39,24,1239,6
1,2027-06-20 21:05:00,2986,768,39,24,1239,6
1,2027-06-20 21:05:00,2997,785,39,25,1289,6
1,2027-06-20 21:05:00,2976,784,39,25,1289,6
1,2027-06-20 21:05:00,2967,771,39,24,1239,6
1,2027-06-20 21:05:00,3003,878,39,25,1289,6
1,2027-06-20 21:05:00,2970,792,39,25,1289,6
1,2027-06-20 21:05:00,2976,807,39,25,1289,6
1,2027-06-20 21:05:00,2985,802,39,25,1289,6
1,2027-06-20 21:05:00,2977,794,39,25,1289,6
1,2027-06-20 21:05:00,2994,787,39,25,1289,6
1,2027-06-20 21:05:00,2977,801,39,25,1289,6
1,2027-06-20 21:05:00,2994,784,39,25,1289,6
1,2027-06-20 21:05:00,2985,787,39,25,1289,6
1,2027-06-20 21:05:00,2959,791,39,25,1289,6
1,2027-06-20 21:05:00,2958,784,39,25,1289,6
1,2027-06-20 21:05:00,2982,784,39,25,1289,6
1,2027-06-20 21:05:00,2992,797,39,25,1289,6
1,2027-06-20 21:05:00,3005,898,39,26,1339,6
1,2027-06-20 21:05:00,2903,812,38,25,1288,6
1,2027-06-20 21:05:00,2921,729,38,24,1238,6
1,2027-06-20 21:05:00,2891,725,38,24,1238,6
1,2027-06-20 21:05:00,2910,768,38,24,1238,6
1,2027-06-20 21:05:00,2967,777,39,24,1239,6
1,2027-06-20 21:05:00,2950,794,39,25,1289,6
1,2027-06-20 21:05:00,2981,815,39,25,1289,6
1,2027-06-20 21:05:00,2982,778,39,24,1239,6
1,2027-06-20 21:05:00,2978,825,39,25,1289,6
1,2027-06-20 21:05:00,2861,824,38,25,1288,6
1,2027-06-20 21:05:00,2933,781,39,24,1239,6
1,2027-06-20 21:05:00,2910,809,38,25,1288,6
1,2027-06-20 21:05:00,2907,828,38,25,1288,6
1,2027-06-20 21:05:00,2935,766,39,24,1239,6
1,2027-06-20 21:05:00,2951,746,39,24,1239,6
1,2027-06-20 21:05:00,2951,741,39,24,1239,6
1,2027-06-20 21:05:00,2910,749,38,24,1238,6
1,2027-06-20 21:05:00,2934,773,39,24,1239,6
1,2027-06-20 21:05:00,2951,772,39,24,1239,6
1,2027-06-20 21:05:00,2918,769,38,24,1238,6
1,2027-06-20 21:05:00,2907,768,38,24,1238,6
1,2027-06-20 21:05:00,2942,729,39,24,1239,6
1,2027-06-20 21:05:00,2888,743,38,24,1238,6
1,2027-06-20 21:05:00,2883,745,38,24,1238,6
1,2027-06-20 21:05:00,2878,749,38,24,1238,6
1,2027-06-20 21:05:00,2860,768,38,24,1238,6
1,2027-06-20 21:05:00,2848,768,38,24,1238,6
1,2027-06-20 21:05:00,2838,767,38,24,1238,6
1,2027-06-20 21:05:00,2862,749,38,24,1238,6
1,2027-06-20 21:05:00,2854,748,38,24,1238,6
1,2027-06-20 21:05:00,2864,733,38,24,1238,6
1,2027-06-20 21:06:00,2864,739,38,24,1238,6
1,2027-06-20 21:06:00,2919,716,38,24,1238,6
1,2027-06-20 21:06:00,2981,738,39,24,1239,6
1,2027-06-20 21:06:00,2860,747,38,24,1238,6
1,2027-06-20 21:06:00,2858,739,38,24,1238,6
1,2027-06-20 21:06:00,2858,772,38,24,1238,6
1,2027-06-20 21:06:00,2863,738,38,24,1238,6
1,2027-06-20 21:06:00,2830,743,38,24,1238,6
1,2027-06-20 21:06:00,2843,732,38,24,1238,6
1,2027-06-20 21:06:00,2816,789,37,25,1287,6
1,2027-06-20 21:06:00,2864,801,38,25,1288,6
1,2027-06-20 21:06:00,2864,780,38,24,1238,6
1,2027-06-20 21:06:00,2879,740,38,24,1238,6
1,2027-06-20 21:06:00,2883,749,38,24,1238,6
1,2027-06-20 21:06:00,2859,728,38,24,1238,6
1,2027-06-20 21:06:00,2899,757,38,24,1238,6
1,2027-06-20 21:06:00,2885,732,38,24,1238,6
1,2027-06-20 21:06:00,2934,742,39,24,1239,6
1,2027-06-20 21:06:00,2943,744,39,24,1239,6
1,2027-06-20 21:06:00,3010,828,39,25,1289,6
1,2027-06-20 21:06:00,2967,768,39,24,1239,6
1,2027-06-20 21:06:00,2891,854,38,25,1288,6
1,2027-06-20 21:06:00,2968,796,39,25,1289,6
1,2027-06-20 21:06:00,2978,795,39,25,1289,6
1,2027-06-20 21:06:00,3043,779,40,24,1240,6
1,2027-06-20 21:06:00,3045,790,40,25,1290,6
1,2027-06-20 21:06:00,3044,775,40,24,1240,6
1,2027-06-20 21:06:00,3069,731,40,24,1240,6
1,2027-06-20 21:06:00,3128,761,41,24,1241,6
1,2027-06-20 21:06:00,3113,751,40,24,1240,6
1,2027-06-20 21:06:00,3145,769,41,24,1241,6
1,2027-06-20 21:06:00,3205,754,41,24,1241,6
1,2027-06-20 21:06:00,3240,763,42,24,1242,6
1,2027-06-20 21:06:00,3249,760,42,24,1242,6
1,2027-06-20 21:06:00,3288,788,42,25,1292,6
1,2027-06-20 21:06:00,3282,800,42,25,1292,6
1,2027-06-20 21:06:00,3273,812,42,25,1292,6
1,2027-06-20 21:06:00,3257,804,42,25,1292,6
1,2027-06-20 21:06:00,3261,795,42,25,1292,6
1,2027-06-20 21:06:00,3215,708,42,24,1242,6
1,2027-06-20 21:06:00,3225,707,42,24,1242,6
1,2027-06-20 21:06:00,3179,712,41,24,1241,6
1,2027-06-20 21:06:00,3195,711,41,24,1241,6
1,2027-06-20 21:06:00,3171,716,41,24,1241,6
1,2027-06-20 21:06:00,3111,703,40,24,1240,6
1,2027-06-20 21:06:00,3064,697,40,24,1240,6
1,2027-06-20 21:06:00,3048,710,40,24,1240,6
1,2027-06-20 21:06:00,3032,707,40,24,1240,6
1,2027-06-20 21:06:00,3048,712,40,24,1240,6
1,2027-06-20 21:07:00,3048,715,40,24,1240,6
1,2027-06-20 21:07:00,3034,726,40,24,1240,6
1,2027-06-20 21:07:00,3029,734,40,24,1240,6
1,2027-06-20 21:07:00,3053,727,40,24,1240,6
1,2027-06-20 21:07:00,3045,750,40,24,1240,6
1,2027-06-20 21:07:00,3035,766,40,24,1240,6
1,2027-06-20 21:07:00,2981,830,39,25,1289,6
1,2027-06-20 21:07:00,3038,765,40,24,1240,6
1,2027-06-20 21:07:00,3062,768,40,24,1240,6
1,2027-06-20 21:07:00,3051,773,40,24,1240,6
1,2027-06-20 21:07:00,3034,761,40,24,1240,6
1,2027-06-20 21:07:00,3007,758,39,24,1239,6
1,2027-06-20 21:07:00,3025,759,40,24,1240,6
1,2027-06-20 21:07:00,3042,768,40,24,1240,6
1,2027-06-20 21:07:00,3063,761,40,24,1240,6
1,2027-06-20 21:07:00,3059,750,40,24,1240,6
1,2027-06-20 21:07:00,3068,767,40,24,1240,6
1,2027-06-20 21:07:00,3120,777,41,24,1241,6
1,2027-06-20 21:07:00,3137,779,41,24,1241,6
1,2027-06-20 21:07:00,3162,773,41,24,1241,6
1,2027-06-20 21:07:00,3197,752,41,24,1241,6
1,2027-06-20 21:07:00,3187,750,41,24,1241,6
1,2027-06-20 21:07:00,3191,769,41,24,1241,6
1,2027-06-20 21:07:00,3176,753,41,24,1241,6
1,2027-06-20 21:07:00,3198,752,41,24,1241,6
1,2027-06-20 21:07:00,3188,714,41,24,1241,6
1,2027-06-20 21:07:00,3180,733,41,24,1241,6
1,2027-06-20 21:07:00,3176,766,41,24,1241,6
1,2027-06-20 21:07:00,3152,774,41,24,1241,6
1,2027-06-20 21:07:00,3153,742,41,24,1241,6
1,2027-06-20 21:07:00,3153,743,41,24,1241,6
1,2027-06-20 21:07:00,3176,768,41,24,1241,6
1,2027-06-20 21:07:00,3161,759,41,24,1241,6
1,2027-06-20 21:07:00,3182,784,41,25,1291,6
1,2027-06-20 21:07:00,3195,733,41,24,1241,6
1,2027-06-20 21:07:00,3176,755,41,24,1241,6
1,2027-06-20 21:07:00,3181,817,41,25,1291,6
1,2027-06-20 21:07:00,3169,812,41,25,1291,6
1,2027-06-20 21:07:00,3151,817,41,25,1291,6
1,2027-06-20 21:07:00,3100,806,40,25,1290,6
1,2027-06-20 21:07:00,3155,834,41,25,1291,6
1,2027-06-20 21:07:00,3169,817,41,25,1291,6
1,2027-06-20 21:07:00,3176,742,41,24,1241,6
1,2027-06-20 21:07:00,3235,683,42,24,1242,6
1,2027-06-20 21:07:00,3104,701,40,24,1240,6
1,2027-06-20 21:07:00,3121,773,41,24,1241,6
1,2027-06-20 21:07:00,3019,620,40,23,1190,6
1,2027-06-20 21:07:00,3155,745,41,24,1241,6
1,2027-06-20 21:07:00,3132,754,41,24,1241,6
1,2027-06-20 21:07:00,3105,719,40,24,1240,6
1,2027-06-20 21:07:00,3098,693,40,24,1240,6
1,2027-06-20 21:07:00,3108,682,40,24,1240,6
1,2027-06-20 21:07:00,3103,689,40,24,1240,6
1,2027-06-20 21:07:00,3072,678,40,24,1240,6
1,2027-06-20 21:07:00,3069,680,40,24,1240,6
1,2027-06-20 21:07:00,3069,673,40,24,1240,6
1,2027-06-20 21:08:00,3034,704,40,24,1240,6
1,2027-06-20 21:08:00,3031,678,40,24,1240,6
1,2027-06-20 21:08:00,3027,722,40,24,1240,6
1,2027-06-20 21:08:00,3004,701,39,24,1239,6
1,2027-06-20 21:08:00,3025,695,40,24,1240,6
1,2027-06-20 21:08:00,3020,692,40,24,1240,6
1,2027-06-20 21:08:00,3052,710,40,24,1240,6
1,2027-06-20 21:08:00,3065,719,40,24,1240,6
1,2027-06-20 21:08:00,3044,704,40,24,1240,6
1,2027-06-20 21:08:00,3141,742,41,24,1241,6
1,2027-06-20 21:08:00,3184,745,41,24,1241,6
1,2027-06-20 21:08:00,3189,711,41,24,1241,6
1,2027-06-20 21:08:00,3131,775,41,24,1241,6
1,2027-06-20 21:08:00,3189,819,41,25,1291,6
1,2027-06-20 21:08:00,3166,733,41,24,1241,6
1,2027-06-20 21:08:00,3107,763,40,24,1240,6
1,2027-06-20 21:08:00,3123,782,41,25,1291,6
1,2027-06-20 21:08:00,3153,786,41,25,1291,6
1,2027-06-20 21:08:00,3174,746,41,24,1241,6
1,2027-06-20 21:08:00,3220,754,42,24,1242,6
1,2027-06-20 21:08:00,3370,715,43,24,1243,6
1,2027-06-20 21:08:00,3377,689,43,24,1243,6
1,2027-06-20 21:08:00,3341,738,43,24,1243,6
1,2027-06-20 21:08:00,3317,744,43,24,1243,6
1,2027-06-20 21:08:00,3274,788,42,25,1292,6
1,2027-06-20 21:08:00,3255,783,42,25,1292,6
1,2027-06-20 21:09:00,3214,739,42,24,1242,6
1,2027-06-20 21:09:00,3234,747,42,24,1242,6
1,2027-06-20 21:09:00,3235,744,42,24,1242,6
1,2027-06-20 21:09:00,3230,744,42,24,1242,6
1,2027-06-20 21:09:00,3245,740,42,24,1242,6
1,2027-06-20 21:09:00,3253,736,42,24,1242,6
1,2027-06-20 21:09:00,3258,755,42,24,1242,6
1,2027-06-20 21:09:00,3217,734,42,24,1242,6
1,2027-06-20 21:09:00,3324,709,43,24,1243,6
1,2027-06-20 21:09:00,3360,710,43,24,1243,6
1,2027-06-20 21:09:00,3383,730,43,24,1243,6
1,2027-06-20 21:09:00,3562,771,45,24,1245,6
1,2027-06-20 21:09:00,3451,724,44,24,1244,6
1,2027-06-20 21:09:00,3509,760,45,24,1245,6
1,2027-06-20 21:09:00,3546,795,45,25,1295,6
1,2027-06-20 21:09:00,3581,853,45,25,1295,6
1,2027-06-20 21:09:00,3630,839,46,25,1296,6
1,2027-06-20 21:09:00,3593,851,45,25,1295,6
1,2027-06-20 21:09:00,3564,823,45,25,1295,6
1,2027-06-20 21:09:00,3572,830,45,25,1295,6
1,2027-06-20 21:09:00,3573,828,45,25,1295,6
1,2027-06-20 21:09:00,3577,820,45,25,1295,6
1,2027-06-20 21:09:00,3583,823,45,25,1295,6
1,2027-06-20 21:09:00,3580,838,45,25,1295,6
1,2027-06-20 21:09:00,3562,836,45,25,1295,6
1,2027-06-20 21:09:00,3464,756,44,24,1244,6
1,2027-06-20 21:09:00,3447,728,44,24,1244,6
1,2027-06-20 21:09:00,3433,733,44,24,1244,6
1,2027-06-20 21:09:00,3422,725,44,24,1244,6
1,2027-06-20 21:09:00,3415,724,44,24,1244,6
1,2027-06-20 21:09:00,3369,750,43,24,1243,6
1,2027-06-20 21:09:00,3314,680,43,24,1243,6
1,2027-06-20 21:09:00,3324,679,43,24,1243,6
1,2027-06-20 21:09:00,3351,674,43,24,1243,6
1,2027-06-20 21:09:00,3327,694,43,24,1243,6
1,2027-06-20 21:10:00,3230,766,42,24,1242,6
1,2027-06-20 21:10:00,3339,800,43,25,1293,6
1,2027-06-20 21:10:00,3389,802,43,25,1293,6
1,2027-06-20 21:10:00,3397,781,43,24,1243,6
1,2027-06-20 21:10:00,3396,771,43,24,1243,6
1,2027-06-20 21:10:00,3388,822,43,25,1293,6
1,2027-06-20 21:10:00,3359,838,43,25,1293,6
1,2027-06-20 21:10:00,3373,761,43,24,1243,6
1,2027-06-20 21:10:00,3364,754,43,24,1243,6
1,2027-06-20 21:10:00,3378,723,43,24,1243,6
1,2027-06-20 21:10:00,3315,748,43,24,1243,6
1,2027-06-20 21:10:00,3231,739,42,24,1242,6
1,2027-06-20 21:10:00,3184,719,41,24,1241,6
1,2027-06-20 21:11:00,3106,751,40,24,1240,6
1,2027-06-20 21:11:00,3049,752,40,24,1240,6
1,2027-06-20 21:11:00,3083,736,40,24,1240,6
1,2027-06-20 21:11:00,3093,613,40,23,1190,6
1,2027-06-20 21:11:00,3044,625,40,23,1190,6
1,2027-06-20 21:11:00,3033,631,40,23,1190,6
1,2027-06-20 21:11:00,3030,636,40,23,1190,6
1,2027-06-20 21:11:00,3007,634,39,23,1189,6
1,2027-06-20 21:11:00,2969,665,39,23,1189,6
1,2027-06-20 21:11:00,2992,700,39,24,1239,6
1,2027-06-20 21:11:00,2998,714,39,24,1239,6
1,2027-06-20 21:11:00,3003,626,39,23,1189,6
1,2027-06-20 21:11:00,2977,663,39,23,1189,6
1,2027-06-20 21:11:00,2543,21,35,18,935,6
1,2027-06-20 21:11:00,2552,127,35,18,935,6
1,2027-06-20 21:11:00,2437,71,33,18,933,6
1,2027-06-20 21:11:00,2454,143,34,19,984,6
1,2027-06-20 21:11:00,2412,172,33,19,983,6
1,2027-06-20 21:11:00,2233,220,31,19,981,6
1,2027-06-20 21:11:00,2130,58,30,18,930,6
1,2027-06-20 21:11:00,2173,212,31,19,981,6
1,2027-06-20 21:11:00,1464,-211,23,15,773,6
1,2027-06-20 21:11:00,2140,189,30,19,980,6
1,2027-06-20 21:11:00,2009,198,29,19,979,6
1,2027-06-20 21:11:00,1866,139,28,19,978,6
1,2027-06-20 21:12:00,1833,-156,27,16,827,6
1,2027-06-20 21:12:00,1833,-174,27,16,827,6
1,2027-06-20 21:12:00,1852,-164,27,16,827,6
1,2027-06-20 21:12:00,1842,-204,27,15,777,6
1,2027-06-20 21:12:00,1855,-208,27,15,777,6
1,2027-06-20 21:12:00,1869,-201,28,15,778,6
1,2027-06-20 21:12:00,1866,-193,28,16,828,6
1,2027-06-20 21:12:00,1865,-194,28,16,828,6
1,2027-06-20 21:12:00,1684,-121,26,16,826,6
1,2027-06-20 21:12:00,1862,-149,28,16,828,6
1,2027-06-20 21:12:00,1855,-197,27,16,827,6
1,2027-06-20 21:12:00,1867,-148,28,16,828,6
1,2027-06-20 21:12:00,1861,-154,28,16,828,6
1,2027-06-20 21:12:00,1872,-175,28,16,828,6
1,2027-06-20 21:12:00,1884,-150,28,16,828,6
1,2027-06-20 21:12:00,1882,-255,28,15,778,6
1,2027-06-20 21:12:00,1893,-267,28,15,778,6
1,2027-06-20 21:12:00,1759,19,26,18,926,6
1,2027-06-20 21:12:00,1888,-225,28,15,778,6
1,2027-06-20 21:12:00,1880,-227,28,15,778,6
1,2027-06-20 21:12:00,1869,-181,28,16,828,6
1,2027-06-20 21:12:00,1884,-274,28,15,778,6
1,2027-06-20 21:12:00,1844,-166,27,16,827,6
1,2027-06-20 21:12:00,1862,-211,28,15,778,6
1,2027-06-20 21:12:00,1869,-251,28,15,778,6
1,2027-06-20 21:12:00,1870,-269,28,15,778,6
1,2027-06-20 21:12:00,1876,-170,28,16,828,6
1,2027-06-20 21:12:00,1889,-148,28,16,828,6
1,2027-06-20 21:12:00,1835,-188,27,16,827,6
1,2027-06-20 21:12:00,1841,-173,27,16,827,6
1,2027-06-20 21:12:00,1832,-182,27,16,827,6
1,2027-06-20 21:13:00,1829,-174,27,16,827,6
1,2027-06-20 21:13:00,1819,-156,27,16,827,6
1,2027-06-20 21:13:00,1812,-164,27,16,827,6
1,2027-06-20 21:13:00,1802,-205,27,15,777,6
1,2027-06-20 21:13:00,1788,-202,27,15,777,6
1,2027-06-20 21:13:00,1796,-215,27,15,777,6
1,2027-06-20 21:14:00,1828,-168,27,16,827,6
1,2027-06-20 21:14:00,1801,-226,27,15,777,6
1,2027-06-20 21:14:00,1834,-178,27,16,827,6
1,2027-06-20 21:14:00,1842,-170,27,16,827,6
1,2027-06-20 21:15:00,1821,-200,27,15,777,6
1,2027-06-20 21:15:00,1820,-176,27,16,827,6
1,2027-06-20 21:15:00,1812,-246,27,15,777,6
1,2027-06-20 21:15:00,1822,-170,27,16,827,6
1,2027-06-20 21:15:00,1823,-197,27,16,827,6
1,2027-06-20 21:15:00,1826,-165,27,16,827,6
1,2027-06-20 21:15:00,1820,-216,27,15,777,6
1,2027-06-20 21:15:00,1838,-170,27,16,827,6
1,2027-06-20 21:15:00,1845,-176,27,16,827,6
1,2027-06-20 21:15:00,1821,-168,27,16,827,6
1,2027-06-20 21:16:00,1808,-252,27,15,777,6
1,2027-06-20 21:16:00,1817,-238,27,15,777,6
1,2027-06-20 21:16:00,1809,-143,27,16,827,6
1,2027-06-20 21:16:00,1793,-233,27,15,777,6
1,2027-06-20 21:16:00,1815,-176,27,16,827,6
1,2027-06-20 21:16:00,1802,-206,27,15,777,6
1,2027-06-20 21:16:00,1819,-183,27,16,827,6
1,2027-06-20 21:16:00,1816,-180,27,16,827,6
1,2027-06-20 21:16:00,1789,-178,27,16,827,6
1,2027-06-20 21:16:00,1826,-176,27,16,827,6
1,2027-06-20 21:16:00,1809,-149,27,16,827,6
1,2027-06-20 21:17:00,1808,-155,27,16,827,6
1,2027-06-20 21:17:00,1806,-165,27,16,827,6
1,2027-06-20 21:17:00,1811,-163,27,16,827,6
1,2027-06-20 21:17:00,1817,-168,27,16,827,6
1,2027-06-20 21:17:00,1807,-149,27,16,827,6
1,2027-06-20 21:18:00,1797,-216,27,15,777,6
1,2027-06-20 21:18:00,1811,-148,27,16,827,6
1,2027-06-20 21:18:00,1809,-149,27,16,827,6
1,2027-06-20 21:18:00,1837,-185,27,16,827,6
1,2027-06-20 21:18:00,1814,-153,27,16,827,6
1,2027-06-20 21:18:00,1801,-145,27,16,827,6
1,2027-06-20 21:18:00,1807,-154,27,16,827,6
1,2027-06-20 21:19:00,1810,-151,27,16,827,6
1,2027-06-20 21:19:00,1809,-147,27,16,827,6
1,2027-06-20 21:19:00,1804,-141,27,16,827,6
1,2027-06-20 21:19:00,1806,-137,27,16,827,6
1,2027-06-20 21:19:00,1800,-158,27,16,827,6
1,2027-06-20 21:19:00,1814,-151,27,16,827,6
1,2027-06-20 21:20:00,1823,-165,27,16,827,6
1,2027-06-20 21:20:00,1811,-198,27,16,827,6
1,2027-06-20 21:20:00,1827,-163,27,16,827,6
1,2027-06-20 21:20:00,1846,-181,27,16,827,6
1,2027-06-20 21:20:00,1821,-157,27,16,827,6
1,2027-06-20 21:20:00,1826,-149,27,16,827,6
1,2027-06-20 21:20:00,1829,-162,27,16,827,6
1,2027-06-20 21:20:00,1829,-155,27,16,827,6
1,2027-06-20 21:20:00,1824,-151,27,16,827,6
1,2027-06-20 21:21:00,1829,-157,27,16,827,6
1,2027-06-20 21:21:00,1823,-168,27,16,827,6
1,2027-06-20 21:21:00,1819,-150,27,16,827,6
1,2027-06-20 21:21:00,1825,-168,27,16,827,6
1,2027-06-20 21:21:00,1825,-161,27,16,827,6
1,2027-06-20 21:22:00,1829,-150,27,16,827,6
1,2027-06-20 21:22:00,1829,-160,27,16,827,6
1,2027-06-20 21:22:00,1820,-153,27,16,827,6
1,2027-06-20 21:22:00,1832,-175,27,16,827,6
1,2027-06-20 21:22:00,1822,-163,27,16,827,6
1,2027-06-20 21:22:00,1817,-147,27,16,827,6
1,2027-06-20 21:22:00,1825,-161,27,16,827,6
1,2027-06-20 21:23:00,1828,-162,27,16,827,6
1,2027-06-20 21:23:00,1815,-153,27,16,827,6
1,2027-06-20 21:23:00,1848,-68,27,17,877,6
1,2027-06-20 21:23:00,1834,-118,27,16,827,6
1,2027-06-20 21:23:00,1832,-153,27,16,827,6
1,2027-06-20 21:23:00,1810,-194,27,16,827,6
1,2027-06-20 21:23:00,1800,-217,27,15,777,6
1,2027-06-20 21:24:00,1805,-207,27,15,777,6
1,2027-06-20 21:24:00,1815,-154,27,16,827,6
1,2027-06-20 21:24:00,1835,-179,27,16,827,6
1,2027-06-20 21:24:00,1781,-221,27,15,777,6
1,2027-06-20 21:24:00,1792,-158,27,16,827,6
1,2027-06-20 21:24:00,1820,-204,27,15,777,6
1,2027-06-20 21:24:00,1809,-249,27,15,777,6
1,2027-06-20 21:24:00,1853,-180,27,16,827,6
1,2027-06-20 21:25:00,1830,-159,27,16,827,6
1,2027-06-20 21:25:00,1820,-160,27,16,827,6
1,2027-06-20 21:25:00,1802,-170,27,16,827,6
1,2027-06-20 21:25:00,1838,-167,27,16,827,6
1,2027-06-20 21:25:00,1824,-180,27,16,827,6
1,2027-06-20 21:25:00,1822,-169,27,16,827,6
1,2027-06-20 21:25:00,1840,-194,27,16,827,6
1,2027-06-20 21:26:00,1814,-134,27,16,827,6
1,2027-06-20 21:26:00,1812,-200,27,15,777,6
1,2027-06-20 21:26:00,1806,-237,27,15,777,6
1,2027-06-20 21:26:00,1828,-160,27,16,827,6
1,2027-06-20 21:26:00,1810,-178,27,16,827,6
1,2027-06-20 21:26:00,1812,-180,27,16,827,6
1,2027-06-20 21:26:00,1825,-202,27,15,777,6
1,2027-06-20 21:26:00,1826,-194,27,16,827,6
1,2027-06-20 21:26:00,1827,-208,27,15,777,6
1,2027-06-20 21:26:00,1836,-174,27,16,827,6
1,2027-06-20 21:27:00,1845,-72,27,17,877,6
1,2027-06-20 21:27:00,1804,-178,27,16,827,6
1,2027-06-20 21:27:00,1827,-56,27,17,877,6
1,2027-06-20 21:27:00,1812,-187,27,16,827,6
1,2027-06-20 21:27:00,1803,-181,27,16,827,6
1,2027-06-20 21:27:00,1821,-188,27,16,827,6
1,2027-06-20 21:27:00,1821,-167,27,16,827,6
1,2027-06-20 21:27:00,1817,-186,27,16,827,6
1,2027-06-20 21:27:00,1831,-200,27,15,777,6
1,2027-06-20 21:28:00,1856,-153,27,16,827,6
1,2027-06-20 21:28:00,1832,-162,27,16,827,6
1,2027-06-20 21:28:00,1834,-114,27,16,827,6
1,2027-06-20 21:28:00,1846,-158,27,16,827,6
1,2027-06-20 21:28:00,1846,-148,27,16,827,6
1,2027-06-20 21:28:00,1821,-148,27,16,827,6
1,2027-06-20 21:28:00,1818,-193,27,16,827,6
1,2027-06-20 21:29:00,1818,-189,27,16,827,6
1,2027-06-20 21:29:00,1824,-191,27,16,827,6
1,2027-06-20 21:29:00,1819,-167,27,16,827,6
1,2027-06-20 21:29:00,1816,-184,27,16,827,6
1,2027-06-20 21:29:00,1804,-189,27,16,827,6
1,2027-06-20 21:29:00,1801,-184,27,16,827,6
1,2027-06-20 21:29:00,1826,-159,27,16,827,6
1,2027-06-20 21:29:00,1813,-203,27,15,777,6
1,2027-06-20 21:29:00,1828,-168,27,16,827,6
1,2027-06-20 21:29:00,1857,-176,28,16,828,6
1,2027-06-20 21:29:00,1856,-184,27,16,827,6
1,2027-06-20 21:29:00,1834,-168,27,16,827,6
1,2027-06-20 21:29:00,1820,-93,27,16,827,6
1,2027-06-20 21:29:00,1833,-156,27,16,827,6
1,2027-06-20 21:30:00,1823,-201,27,15,777,6
